"ABUNDANCE","BIOMASS","GENUS_SPECIES","SAMPLE_DESC","PLOT","LATITUDE","LONGITUDE","DAY","MONTH","YEAR"
"2","0","Stibochiona nicea","21.0833_105.1_T4_2006","T4","21.083300","105.100000","10","10","2006"
"1","0","Tagiades litigiosa","21.0833_105.1_T4_2006","T4","21.083300","105.100000","10","10","2006"
"2","0","Taraka hamada","21.0833_105.1_T4_2006","T4","21.083300","105.100000","10","10","2006"
"4","0","Tirumala septentrionis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","10","10","2006"
"1","0","Vanessa cardui","21.0833_105.1_T4_2006","T4","21.083300","105.100000","10","10","2006"
"2","0","Vindula erota","21.0833_105.1_T4_2006","T4","21.083300","105.100000","10","10","2006"
"2","0","Appias lyncida","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"3","0","Appias pandione","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"13","0","Argyreus hyperbius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Athyma cama","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"2","0","Catopsilia pomona","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"7","0","Cethosia biblis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"2","0","Cirrochroa tyche","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"7","0","Danaus genutia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Euploea core","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Euploea eunice","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"23","0","Euploea mulciber","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"8","0","Eurema blanda","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Euripus nyctelius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"2","0","Hebomoia glaucippe","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Hypolimnas bolina","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Ideopsis similis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"3","0","Jamides bochus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Junonia almana","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"10","0","Lamproptera curius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"4","0","Lethe syrcis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Lethe verma","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Mycalesis inopia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Neptis clinia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Neptis hylas","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Neptis miah","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"5","0","Papilio helenus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"5","0","Parantica aglea","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"12","0","Parantica melaneus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"2","0","Parantica sita","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"22","0","Pieris canidia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Potanthus sp","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"6","0","Prioneris thestylis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"19","0","Pseudozizeeria maha","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"2","0","Ragadia crisilda","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"4","0","Tirumala septentrionis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"13","0","Vindula erota","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"2","0","Ypthima baldus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Zemeros flegyas","21.0833_105.1_T4_2006","T4","21.083300","105.100000","1","11","2006"
"1","0","Appias albina","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"7","0","Argyreus hyperbius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Ariadne ariadne","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"5","0","Cethosia biblis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Cethosia cyane","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Cirrochroa tyche","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Danaus genutia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Euploea midamus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"5","0","Euploea mulciber","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Ideopsis similis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Jamides alecto","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Jamides bochus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"7","0","Lamproptera curius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Lethe syrcis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"2","0","Mycalesis mineus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Papilio memnon","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Papilio paris","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Papilio protenor","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"4","0","Parantica aglea","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"4","0","Parnara sp","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"33","0","Pieris canidia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"4","0","Pseudozizeeria maha","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Taraka hamada","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"9","0","Tirumala septentrionis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"1","0","Vagrans egista","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"2","0","Ypthima baldus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","12","10","2006"
"7","0","Argyreus hyperbius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"1","0","Celastrina lavendularis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"2","0","Cethosia biblis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"2","0","Cirrochroa tyche","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"1","0","Cyrestis thyodamas","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"1","0","Danaus genutia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"1","0","Euploea core","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"31","0","Euploea mulciber","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"1","0","Graphium sarpedon","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"1","0","Hebomoia glaucippe","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"1","0","Hypolimnas bolina","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"1","0","Ideopsis similis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"1","0","Ixias pyrene","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"8","0","Jamides bochus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"4","0","Lamproptera curius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"3","0","Neptis clinia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"5","0","Parantica aglea","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"2","0","Parantica sita","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"1","0","Parnara sp","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"43","0","Pieris canidia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"20","0","Pseudozizeeria maha","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"14","0","Tirumala septentrionis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"1","0","Vindula erota","21.0833_105.1_T4_2006","T4","21.083300","105.100000","13","10","2006"
"3","0","Appias albina","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"1","0","Argyreus hyperbius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"2","0","Catopsilia pomona","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"5","0","Cethosia biblis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"1","0","Euploea midamus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"5","0","Euploea mulciber","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"2","0","Jamides bochus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"2","0","Papilio protenor","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"1","0","Parantica aglea","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"2","0","Parnara sp","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"1","0","Pseudozizeeria maha","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"1","0","Stibochiona nicea","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"2","0","Stichophthalma howqua","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"6","0","Tirumala septentrionis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"2","0","Vagrans egista","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"1","0","Vindula erota","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","7","2006"
"1","0","Astictopterus jama","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"2","0","Cethosia biblis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"3","0","Euploea mulciber","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"1","0","Hasora vitta","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"1","0","Hebomoia glaucippe","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"1","0","Heliophorus ila","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"1","0","Hypolimnas bolina","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"1","0","Ideopsis similis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"1","0","Jamides bochus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"1","0","Lethe verma","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"1","0","Melanitis leda","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"3","0","Papilio memnon","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"1","0","Papilio protenor","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"12","0","Parnara sp","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"1","0","Pieris canidia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"2","0","Pseudozizeeria maha","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"2","0","Stibochiona nicea","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"3","0","Stichophthalma howqua","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"1","0","Tagiades litigiosa","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"6","0","Tirumala septentrionis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","15","8","2006"
"17","0","Appias albina","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"11","0","Argyreus hyperbius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Catopsilia pomona","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"6","0","Cethosia biblis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"3","0","Cethosia cyane","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"6","0","Cirrochroa tyche","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Danaus genutia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Delias pasithoe","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Euploea eunice","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"25","0","Euploea mulciber","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Eurema hecabe","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Euripus nyctelius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Graphium doson","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Hypolimnas bolina","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Ixias pyrene","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Neptis nata","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"2","0","Papilio helenus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Parantica aglea","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Parantica melaneus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Parantica sita","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"11","0","Pieris canidia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"3","0","Pseudozizeeria maha","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"2","0","Stibochiona nicea","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"8","0","Stichophthalma howqua","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"29","0","Tirumala septentrionis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Vindula erota","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Ypthima baldus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","6","2006"
"1","0","Aemona amathusia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Appias albina","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"4","0","Argyreus hyperbius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"2","0","Arhopala sp","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"3","0","Cethosia biblis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Choaspes benjaminii","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Cupha erymanthis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Danaus genutia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Euploea midamus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"8","0","Euploea mulciber","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Eurema blanda","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"2","0","Lamproptera curius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Mycalesis misenus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Papilio helenus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"21","0","Parnara sp","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"3","0","Pieris canidia","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Prioneris thestylis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"8","0","Pseudozizeeria maha","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Stibochiona nicea","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"3","0","Tirumala septentrionis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Vanessa cardui","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Zemeros flegyas","21.0833_105.1_T4_2006","T4","21.083300","105.100000","16","9","2006"
"1","0","Acraea issoria","21.0833_105.1_T4_2006","T4","21.083300","105.100000","18","6","2006"
"43","0","Appias albina","21.0833_105.1_T4_2006","T4","21.083300","105.100000","18","6","2006"
"7","0","Argyreus hyperbius","21.0833_105.1_T4_2006","T4","21.083300","105.100000","18","6","2006"
"1","0","Celatoxia marginata","21.0833_105.1_T4_2006","T4","21.083300","105.100000","18","6","2006"
"1","0","Cethosia biblis","21.0833_105.1_T4_2006","T4","21.083300","105.100000","18","6","2006"
"25","0","Euploea mulciber","21.0833_105.1_T4_2006","T4","21.083300","105.100000","18","6","2006"
"1","0","Eurema hecabe","21.0833_105.1_T4_2006","T4","21.083300","105.100000","18","6","2006"
"1","0","Graphium sarpedon","21.0833_105.1_T4_2006","T4","21.083300","105.100000","18","6","2006"
"2","0","Jamides bochus","21.0833_105.1_T4_2006","T4","21.083300","105.100000","18","6","2006"
